order_id,product_id,quantity,unit_price,line_total,discount_percent
ORD00000189,PROD000017,3,333.4,1000.2,0
ORD00000189,PROD000189,7,195.59,1369.13,20
ORD00000190,PROD000409,6,56.74,340.44,5
ORD00000191,PROD000240,10,148.06,1480.6,15
ORD00000192,PROD000173,7,109.82,768.74,10
ORD00000192,PROD000379,7,341.19,2388.33,0
ORD00000193,PROD000286,7,368.08,2576.56,10
ORD00000194,PROD000433,7,133.0,931.0,20
ORD00000194,PROD000231,6,480.84,2885.04,15
ORD00000194,PROD000413,10,92.12,921.2,10
ORD00000194,PROD000224,7,239.39,1675.73,20
ORD00000194,PROD000265,8,155.1,1240.8,20
ORD00000195,PROD000202,6,77.81,466.86,10
ORD00000195,PROD000117,9,254.17,2287.53,20
ORD00000195,PROD000192,5,314.07,1570.35,10
ORD00000195,PROD000022,10,72.33,723.3,20
ORD00000195,PROD000061,2,23.32,46.64,20
ORD00000196,PROD000261,3,461.76,1385.28,5
ORD00000196,PROD000467,2,282.44,564.88,20
ORD00000196,PROD000182,10,213.5,2135.0,20
ORD00000196,PROD000117,2,254.17,508.34,5
ORD00000197,PROD000189,5,195.59,977.95,15
ORD00000197,PROD000492,2,83.15,166.3,20
ORD00000198,PROD000128,8,495.33,3962.64,20
ORD00000199,PROD000350,6,236.67,1420.02,0
ORD00000199,PROD000018,5,407.36,2036.8,20
ORD00000199,PROD000003,8,13.58,108.64,0
ORD00000200,PROD000106,4,301.01,1204.04,15
ORD00000200,PROD000050,8,329.93,2639.44,10
ORD00000201,PROD000230,3,148.56,445.68,20
ORD00000201,PROD000495,9,446.01,4014.09,15
ORD00000201,PROD000184,2,241.42,482.84,15
ORD00000202,PROD000016,9,213.77,1923.93,0
ORD00000202,PROD000154,6,208.34,1250.04,0
ORD00000202,PROD000194,3,319.42,958.26,5
ORD00000203,PROD000466,5,241.21,1206.05,15
ORD00000203,PROD000465,7,420.67,2944.69,0
ORD00000203,PROD000108,1,316.46,316.46,10
ORD00000203,PROD000242,7,247.84,1734.88,5
ORD00000204,PROD000324,9,422.27,3800.43,10
ORD00000204,PROD000494,8,223.66,1789.28,15
ORD00000204,PROD000429,4,84.1,336.4,5
ORD00000204,PROD000498,4,467.69,1870.76,5
ORD00000205,PROD000297,2,477.91,955.82,10
ORD00000205,PROD000191,5,322.24,1611.2,0
ORD00000206,PROD000357,2,111.63,223.26,0
ORD00000206,PROD000106,9,301.01,2709.09,0
ORD00000207,PROD000466,10,241.21,2412.1,20
ORD00000208,PROD000073,3,177.72,533.16,10
ORD00000209,PROD000265,10,155.1,1551.0,10
ORD00000209,PROD000420,9,428.01,3852.09,10
ORD00000209,PROD000371,8,223.69,1789.52,10
ORD00000210,PROD000467,5,282.44,1412.2,5
ORD00000211,PROD000122,5,206.0,1030.0,5
ORD00000211,PROD000155,7,257.7,1803.9,0
ORD00000211,PROD000298,7,314.71,2202.97,0
ORD00000211,PROD000307,1,59.66,59.66,0
ORD00000212,PROD000207,7,90.74,635.18,0
ORD00000212,PROD000138,7,468.95,3282.65,5
ORD00000212,PROD000346,5,324.44,1622.2,0
ORD00000212,PROD000184,5,241.42,1207.1,10
ORD00000213,PROD000414,8,108.68,869.44,5
ORD00000214,PROD000477,6,344.32,2065.92,0
ORD00000214,PROD000144,9,246.98,2222.82,20
ORD00000214,PROD000016,5,213.77,1068.85,15
ORD00000214,PROD000366,6,371.8,2230.8,20
ORD00000214,PROD000303,3,444.35,1333.05,15
ORD00000215,PROD000345,3,452.4,1357.2,5
ORD00000215,PROD000134,4,386.21,1544.84,20
ORD00000215,PROD000001,9,80.2,721.8,10
ORD00000215,PROD000294,4,288.29,1153.16,20
ORD00000215,PROD000393,4,276.21,1104.84,5
ORD00000216,PROD000234,1,426.49,426.49,15
ORD00000216,PROD000496,3,458.98,1376.94,5
ORD00000216,PROD000468,2,263.07,526.14,5
ORD00000216,PROD000310,4,399.91,1599.64,10
ORD00000217,PROD000035,5,441.02,2205.1,15
ORD00000217,PROD000144,1,246.98,246.98,20
ORD00000217,PROD000369,3,268.7,806.1,0
ORD00000217,PROD000461,4,391.4,1565.6,10
ORD00000218,PROD000027,8,384.69,3077.52,0
ORD00000218,PROD000234,2,426.49,852.98,15
ORD00000218,PROD000061,9,23.32,209.88,5
ORD00000218,PROD000421,1,460.47,460.47,5
ORD00000218,PROD000308,9,69.41,624.69,0
ORD00000219,PROD000202,4,77.81,311.24,20
ORD00000219,PROD000262,4,469.1,1876.4,0
ORD00000220,PROD000217,10,146.41,1464.1,10
ORD00000220,PROD000397,9,410.77,3696.93,15
ORD00000220,PROD000484,10,50.26,502.6,10
ORD00000220,PROD000273,3,118.76,356.28,10
ORD00000221,PROD000024,2,209.41,418.82,15
ORD00000222,PROD000044,4,231.93,927.72,0
ORD00000222,PROD000467,1,282.44,282.44,15
ORD00000222,PROD000185,10,197.34,1973.4,15
ORD00000223,PROD000151,2,413.35,826.7,20
ORD00000223,PROD000189,2,195.59,391.18,10
ORD00000223,PROD000099,9,364.15,3277.35,5
ORD00000223,PROD000072,4,167.39,669.56,5
ORD00000223,PROD000040,1,176.3,176.3,5
ORD00000224,PROD000260,1,252.41,252.41,15
ORD00000224,PROD000313,6,349.31,2095.86,5
ORD00000224,PROD000354,9,202.47,1822.23,20
ORD00000225,PROD000462,4,315.83,1263.32,15
ORD00000225,PROD000156,6,130.87,785.22,0
ORD00000225,PROD000086,7,426.1,2982.7,10
ORD00000225,PROD000045,6,51.28,307.68,5
ORD00000226,PROD000452,10,107.76,1077.6,5
ORD00000226,PROD000348,9,127.26,1145.34,20
ORD00000226,PROD000480,6,396.91,2381.46,20
ORD00000227,PROD000220,4,469.74,1878.96,20
ORD00000227,PROD000219,8,457.7,3661.6,0
ORD00000227,PROD000157,1,419.31,419.31,0
ORD00000227,PROD000197,3,396.41,1189.23,10
ORD00000227,PROD000405,9,43.63,392.67,20
ORD00000228,PROD000421,10,460.47,4604.7,20
ORD00000228,PROD000390,5,48.1,240.5,20
ORD00000228,PROD000218,4,399.43,1597.72,10
ORD00000228,PROD000130,7,104.51,731.57,20
ORD00000229,PROD000053,5,45.25,226.25,5
ORD00000230,PROD000346,1,324.44,324.44,5
ORD00000231,PROD000375,1,394.34,394.34,15
ORD00000231,PROD000031,6,22.3,133.8,20
ORD00000232,PROD000463,7,118.46,829.22,20
ORD00000232,PROD000044,4,231.93,927.72,15
ORD00000233,PROD000418,3,483.5,1450.5,5
ORD00000233,PROD000072,3,167.39,502.17,20
ORD00000233,PROD000354,10,202.47,2024.7,15
ORD00000233,PROD000264,4,468.46,1873.84,0
ORD00000234,PROD000115,6,207.86,1247.16,10
ORD00000234,PROD000034,5,347.28,1736.4,0
ORD00000235,PROD000102,10,104.43,1044.3,5
ORD00000235,PROD000170,6,293.77,1762.62,20
ORD00000235,PROD000444,7,259.16,1814.12,10
ORD00000235,PROD000040,1,176.3,176.3,5
ORD00000235,PROD000286,6,368.08,2208.48,10
ORD00000236,PROD000447,7,465.46,3258.22,5
ORD00000236,PROD000318,5,332.22,1661.1,15
ORD00000236,PROD000461,1,391.4,391.4,0
ORD00000236,PROD000324,6,422.27,2533.62,20
ORD00000236,PROD000304,10,171.78,1717.8,15
ORD00000237,PROD000042,6,145.9,875.4,15
ORD00000237,PROD000370,6,283.03,1698.18,5
ORD00000237,PROD000151,1,413.35,413.35,15
ORD00000237,PROD000141,4,232.63,930.52,20
ORD00000237,PROD000186,2,320.36,640.72,5
ORD00000238,PROD000496,7,458.98,3212.86,0
ORD00000238,PROD000024,8,209.41,1675.28,0
ORD00000238,PROD000042,2,145.9,291.8,15
ORD00000239,PROD000236,10,494.9,4949.0,10
ORD00000239,PROD000117,4,254.17,1016.68,0
ORD00000239,PROD000362,10,164.89,1648.9,5
ORD00000239,PROD000027,9,384.69,3462.21,20
ORD00000240,PROD000091,8,370.76,2966.08,5
ORD00000240,PROD000078,1,355.66,355.66,20
ORD00000240,PROD000478,8,385.0,3080.0,0
ORD00000240,PROD000331,6,168.77,1012.62,10
ORD00000240,PROD000498,1,467.69,467.69,5
ORD00000241,PROD000335,10,257.29,2572.9,20
ORD00000241,PROD000134,9,386.21,3475.89,15
ORD00000241,PROD000422,9,477.15,4294.35,0
ORD00000241,PROD000272,10,314.09,3140.9,5
ORD00000241,PROD000412,4,22.37,89.48,5
ORD00000242,PROD000210,8,418.91,3351.28,15
ORD00000243,PROD000488,9,216.95,1952.55,20
ORD00000244,PROD000254,9,273.02,2457.18,10
ORD00000244,PROD000289,10,393.99,3939.9,5
ORD00000244,PROD000446,6,163.93,983.58,20
ORD00000244,PROD000252,1,120.17,120.17,15
ORD00000244,PROD000208,3,324.89,974.67,20
ORD00000245,PROD000117,2,254.17,508.34,15
ORD00000246,PROD000492,5,83.15,415.75,20
ORD00000246,PROD000030,4,482.44,1929.76,15
ORD00000246,PROD000270,1,383.43,383.43,15
ORD00000246,PROD000173,2,109.82,219.64,10
ORD00000247,PROD000155,5,257.7,1288.5,5
ORD00000248,PROD000396,10,47.64,476.4,15
ORD00000248,PROD000346,7,324.44,2271.08,20
ORD00000248,PROD000267,3,373.58,1120.74,20
ORD00000248,PROD000168,1,390.32,390.32,15
ORD00000249,PROD000256,8,498.27,3986.16,10
ORD00000249,PROD000423,3,486.23,1458.69,15
ORD00000250,PROD000146,7,492.75,3449.25,15
ORD00000250,PROD000292,10,423.35,4233.5,10
ORD00000250,PROD000146,10,492.75,4927.5,0
ORD00000250,PROD000106,3,301.01,903.03,0
ORD00000251,PROD000297,10,477.91,4779.1,20
ORD00000251,PROD000015,3,291.95,875.85,15
ORD00000251,PROD000329,8,120.66,965.28,0
ORD00000251,PROD000455,1,142.41,142.41,15
ORD00000251,PROD000122,10,206.0,2060.0,20
ORD00000252,PROD000109,3,213.68,641.04,0
ORD00000253,PROD000407,9,103.62,932.58,10
ORD00000253,PROD000499,5,322.98,1614.9,5
ORD00000253,PROD000152,8,275.31,2202.48,0
ORD00000253,PROD000115,9,207.86,1870.74,0
ORD00000254,PROD000003,6,13.58,81.48,0
ORD00000254,PROD000023,3,58.01,174.03,5
ORD00000254,PROD000073,5,177.72,888.6,20
ORD00000254,PROD000145,8,483.62,3868.96,0
ORD00000255,PROD000403,1,345.33,345.33,0
ORD00000255,PROD000382,2,77.99,155.98,20
ORD00000255,PROD000263,4,434.09,1736.36,5
ORD00000255,PROD000494,6,223.66,1341.96,5
ORD00000255,PROD000172,4,240.8,963.2,0
ORD00000256,PROD000203,7,493.94,3457.58,10
ORD00000256,PROD000270,10,383.43,3834.3,5
ORD00000257,PROD000099,2,364.15,728.3,5
ORD00000257,PROD000257,6,86.85,521.1,5
ORD00000257,PROD000227,9,21.25,191.25,0
ORD00000257,PROD000010,4,293.47,1173.88,15
ORD00000257,PROD000290,6,211.73,1270.38,20
ORD00000258,PROD000285,1,58.83,58.83,0
ORD00000258,PROD000388,9,138.73,1248.57,5
ORD00000259,PROD000241,5,203.91,1019.55,15
ORD00000260,PROD000207,9,90.74,816.66,10
ORD00000260,PROD000207,8,90.74,725.92,0
ORD00000260,PROD000058,3,362.03,1086.09,20
ORD00000260,PROD000100,8,395.66,3165.28,0
ORD00000260,PROD000401,4,432.78,1731.12,15
ORD00000261,PROD000173,3,109.82,329.46,5
ORD00000261,PROD000138,5,468.95,2344.75,10
ORD00000261,PROD000119,8,152.54,1220.32,10
ORD00000261,PROD000458,6,72.26,433.56,15
ORD00000261,PROD000290,10,211.73,2117.3,15
ORD00000262,PROD000499,10,322.98,3229.8,20
ORD00000263,PROD000337,9,347.15,3124.35,0
ORD00000263,PROD000441,5,314.96,1574.8,15
ORD00000263,PROD000498,4,467.69,1870.76,0
ORD00000263,PROD000290,6,211.73,1270.38,5
ORD00000264,PROD000258,10,27.0,270.0,20
ORD00000265,PROD000365,2,449.98,899.96,10
ORD00000266,PROD000276,8,441.23,3529.84,20
ORD00000267,PROD000448,5,241.83,1209.15,15
ORD00000267,PROD000433,1,133.0,133.0,15
ORD00000267,PROD000235,4,89.53,358.12,5
ORD00000267,PROD000416,5,197.52,987.6,20
ORD00000267,PROD000045,10,51.28,512.8,20
ORD00000268,PROD000206,4,217.06,868.24,0
ORD00000269,PROD000419,6,97.34,584.04,0
ORD00000269,PROD000296,6,63.92,383.52,20
ORD00000269,PROD000418,6,483.5,2901.0,0
ORD00000269,PROD000209,5,368.52,1842.6,10
ORD00000269,PROD000081,10,499.09,4990.9,10
ORD00000270,PROD000441,10,314.96,3149.6,20
ORD00000270,PROD000421,10,460.47,4604.7,15
ORD00000271,PROD000162,2,470.42,940.84,15
ORD00000271,PROD000077,9,499.14,4492.26,15
ORD00000271,PROD000231,10,480.84,4808.4,15
ORD00000271,PROD000227,2,21.25,42.5,0
ORD00000271,PROD000265,4,155.1,620.4,15
ORD00000272,PROD000486,2,51.11,102.22,20
ORD00000272,PROD000010,2,293.47,586.94,0
ORD00000272,PROD000060,6,104.75,628.5,10
ORD00000272,PROD000193,3,311.14,933.42,10
ORD00000272,PROD000331,2,168.77,337.54,15
ORD00000273,PROD000466,1,241.21,241.21,0
ORD00000273,PROD000150,1,279.36,279.36,20
ORD00000274,PROD000100,2,395.66,791.32,15
ORD00000274,PROD000456,9,137.49,1237.41,10
ORD00000274,PROD000023,4,58.01,232.04,0
ORD00000274,PROD000178,10,75.28,752.8,10
ORD00000275,PROD000353,6,364.63,2187.78,5
ORD00000275,PROD000261,9,461.76,4155.84,5
ORD00000275,PROD000192,4,314.07,1256.28,10
ORD00000275,PROD000183,10,266.05,2660.5,15
ORD00000276,PROD000245,8,243.91,1951.28,20
ORD00000277,PROD000113,1,31.2,31.2,5
ORD00000277,PROD000199,1,466.1,466.1,0
ORD00000277,PROD000125,5,14.74,73.7,15
ORD00000277,PROD000138,9,468.95,4220.55,5
ORD00000278,PROD000171,3,305.59,916.77,10
ORD00000278,PROD000482,6,114.96,689.76,20
ORD00000279,PROD000098,3,170.9,512.7,10
ORD00000279,PROD000464,5,481.76,2408.8,20
ORD00000279,PROD000272,1,314.09,314.09,10
ORD00000280,PROD000399,6,187.79,1126.74,10
ORD00000280,PROD000458,3,72.26,216.78,20
ORD00000280,PROD000097,6,463.82,2782.92,15
ORD00000280,PROD000209,7,368.52,2579.64,20
ORD00000281,PROD000469,7,378.76,2651.32,0
ORD00000281,PROD000008,7,262.85,1839.95,5
ORD00000281,PROD000221,7,251.54,1760.78,10
ORD00000282,PROD000132,3,14.98,44.94,10
ORD00000282,PROD000203,9,493.94,4445.46,20
ORD00000283,PROD000048,5,93.37,466.85,20
ORD00000283,PROD000495,7,446.01,3122.07,5
ORD00000284,PROD000481,2,485.71,971.42,15
ORD00000284,PROD000467,6,282.44,1694.64,20
ORD00000284,PROD000495,6,446.01,2676.06,20
ORD00000285,PROD000444,7,259.16,1814.12,5
ORD00000285,PROD000222,5,486.96,2434.8,20
ORD00000286,PROD000204,6,183.85,1103.1,10
ORD00000286,PROD000318,4,332.22,1328.88,15
ORD00000287,PROD000309,5,34.42,172.1,20
ORD00000287,PROD000045,2,51.28,102.56,0
ORD00000288,PROD000318,6,332.22,1993.32,10
ORD00000288,PROD000151,8,413.35,3306.8,20
ORD00000288,PROD000072,2,167.39,334.78,10
ORD00000288,PROD000238,7,204.43,1431.01,10
ORD00000289,PROD000332,7,415.3,2907.1,15
ORD00000290,PROD000354,4,202.47,809.88,5
ORD00000290,PROD000130,9,104.51,940.59,20
ORD00000291,PROD000368,3,438.66,1315.98,10
ORD00000292,PROD000113,8,31.2,249.6,0
ORD00000292,PROD000013,5,430.2,2151.0,20
ORD00000292,PROD000372,6,141.56,849.36,15
ORD00000292,PROD000453,3,139.84,419.52,0
ORD00000293,PROD000492,2,83.15,166.3,0
ORD00000293,PROD000159,9,26.71,240.39,10
ORD00000293,PROD000454,2,223.08,446.16,15
ORD00000293,PROD000060,9,104.75,942.75,10
ORD00000293,PROD000043,2,109.66,219.32,20
ORD00000294,PROD000054,8,325.19,2601.52,15
ORD00000294,PROD000183,10,266.05,2660.5,10
ORD00000295,PROD000473,5,26.31,131.55,5
ORD00000295,PROD000350,9,236.67,2130.03,10
ORD00000295,PROD000435,2,176.11,352.22,0
ORD00000296,PROD000006,9,424.07,3816.63,0
ORD00000296,PROD000418,1,483.5,483.5,15
ORD00000297,PROD000351,3,274.94,824.82,10
ORD00000297,PROD000096,10,173.53,1735.3,15
ORD00000298,PROD000157,5,419.31,2096.55,10
ORD00000298,PROD000492,3,83.15,249.45,10
ORD00000298,PROD000241,4,203.91,815.64,20
ORD00000298,PROD000128,4,495.33,1981.32,0
ORD00000299,PROD000423,7,486.23,3403.61,10
ORD00000299,PROD000191,7,322.24,2255.68,0
ORD00000299,PROD000329,5,120.66,603.3,15
ORD00000300,PROD000198,3,116.47,349.41,10
ORD00000300,PROD000098,2,170.9,341.8,10
ORD00000301,PROD000195,9,333.5,3001.5,20
ORD00000301,PROD000117,4,254.17,1016.68,5
ORD00000301,PROD000275,2,55.21,110.42,5
ORD00000302,PROD000315,8,331.8,2654.4,15
ORD00000302,PROD000324,10,422.27,4222.7,15
ORD00000303,PROD000221,10,251.54,2515.4,15
ORD00000303,PROD000484,10,50.26,502.6,5
ORD00000303,PROD000159,8,26.71,213.68,15
ORD00000303,PROD000355,7,155.52,1088.64,10
ORD00000304,PROD000104,6,325.22,1951.32,5
ORD00000304,PROD000210,9,418.91,3770.19,5
ORD00000304,PROD000089,10,417.36,4173.6,5
ORD00000305,PROD000062,2,24.43,48.86,20
ORD00000305,PROD000293,9,350.45,3154.05,10
ORD00000305,PROD000191,5,322.24,1611.2,15
ORD00000306,PROD000370,8,283.03,2264.24,5
ORD00000306,PROD000338,2,376.94,753.88,20
ORD00000306,PROD000304,7,171.78,1202.46,0
ORD00000306,PROD000250,5,10.67,53.35,5
ORD00000306,PROD000145,7,483.62,3385.34,20
ORD00000307,PROD000291,3,421.47,1264.41,20
ORD00000308,PROD000379,8,341.19,2729.52,20
ORD00000309,PROD000225,9,475.13,4276.17,15
ORD00000309,PROD000080,6,494.26,2965.56,0
ORD00000310,PROD000499,10,322.98,3229.8,20
ORD00000310,PROD000346,9,324.44,2919.96,0
ORD00000310,PROD000061,4,23.32,93.28,20
ORD00000310,PROD000063,3,382.76,1148.28,10
ORD00000311,PROD000165,5,404.78,2023.9,0
ORD00000312,PROD000433,5,133.0,665.0,10
ORD00000312,PROD000412,1,22.37,22.37,15
ORD00000312,PROD000381,9,464.32,4178.88,20
ORD00000312,PROD000172,7,240.8,1685.6,15
ORD00000313,PROD000412,10,22.37,223.7,5
ORD00000313,PROD000028,5,215.34,1076.7,15
ORD00000313,PROD000353,5,364.63,1823.15,5
ORD00000314,PROD000303,4,444.35,1777.4,0
ORD00000314,PROD000033,9,77.08,693.72,10
ORD00000315,PROD000038,6,445.02,2670.12,15
ORD00000316,PROD000263,10,434.09,4340.9,10
ORD00000316,PROD000167,9,298.67,2688.03,0
ORD00000316,PROD000446,1,163.93,163.93,5
ORD00000317,PROD000296,8,63.92,511.36,10
ORD00000317,PROD000053,1,45.25,45.25,5
ORD00000317,PROD000085,8,476.85,3814.8,10
ORD00000317,PROD000139,4,217.95,871.8,10
ORD00000318,PROD000394,2,138.64,277.28,20
ORD00000318,PROD000398,1,38.53,38.53,5
ORD00000319,PROD000463,5,118.46,592.3,10
ORD00000319,PROD000355,3,155.52,466.56,5
ORD00000319,PROD000302,7,326.63,2286.41,0
ORD00000319,PROD000130,6,104.51,627.06,10
ORD00000320,PROD000362,10,164.89,1648.9,5
ORD00000320,PROD000295,10,492.17,4921.7,20
ORD00000321,PROD000293,1,350.45,350.45,15
ORD00000321,PROD000214,3,255.88,767.64,5
ORD00000321,PROD000430,5,316.29,1581.45,20
ORD00000322,PROD000281,5,389.2,1946.0,15
ORD00000323,PROD000398,10,38.53,385.3,10
ORD00000323,PROD000182,10,213.5,2135.0,20
ORD00000323,PROD000322,6,80.08,480.48,20
ORD00000324,PROD000195,1,333.5,333.5,0
ORD00000324,PROD000038,1,445.02,445.02,10
ORD00000324,PROD000145,9,483.62,4352.58,0
ORD00000325,PROD000171,7,305.59,2139.13,15
ORD00000325,PROD000307,10,59.66,596.6,5
ORD00000326,PROD000180,7,392.39,2746.73,0
ORD00000326,PROD000474,8,30.45,243.6,15
ORD00000326,PROD000429,5,84.1,420.5,0
ORD00000326,PROD000457,5,24.26,121.3,10
ORD00000327,PROD000010,6,293.47,1760.82,20
ORD00000327,PROD000240,8,148.06,1184.48,0
ORD00000328,PROD000258,2,27.0,54.0,10
ORD00000328,PROD000388,8,138.73,1109.84,20
ORD00000328,PROD000283,4,352.9,1411.6,10
ORD00000328,PROD000379,8,341.19,2729.52,20
ORD00000328,PROD000108,3,316.46,949.38,0
ORD00000329,PROD000448,2,241.83,483.66,5
ORD00000329,PROD000394,2,138.64,277.28,0
ORD00000329,PROD000447,10,465.46,4654.6,20
ORD00000330,PROD000061,3,23.32,69.96,0
ORD00000330,PROD000157,5,419.31,2096.55,10
ORD00000330,PROD000170,8,293.77,2350.16,5
ORD00000330,PROD000186,4,320.36,1281.44,0
ORD00000330,PROD000079,4,471.3,1885.2,0
ORD00000331,PROD000002,1,165.71,165.71,10
ORD00000331,PROD000230,3,148.56,445.68,5
ORD00000331,PROD000487,6,466.91,2801.46,10
ORD00000332,PROD000483,7,67.66,473.62,5
ORD00000332,PROD000041,5,274.65,1373.25,15
ORD00000333,PROD000401,7,432.78,3029.46,20
ORD00000333,PROD000392,9,203.11,1827.99,10
ORD00000333,PROD000199,7,466.1,3262.7,5
ORD00000334,PROD000429,3,84.1,252.3,20
ORD00000334,PROD000248,2,302.47,604.94,15
ORD00000334,PROD000486,6,51.11,306.66,15
ORD00000335,PROD000238,8,204.43,1635.44,15
ORD00000335,PROD000353,5,364.63,1823.15,20
ORD00000336,PROD000441,8,314.96,2519.68,5
ORD00000336,PROD000235,4,89.53,358.12,15
ORD00000337,PROD000342,3,381.06,1143.18,15
ORD00000337,PROD000301,1,25.35,25.35,10
ORD00000337,PROD000401,4,432.78,1731.12,5
ORD00000337,PROD000448,2,241.83,483.66,15
ORD00000338,PROD000265,3,155.1,465.3,10
ORD00000339,PROD000352,6,207.96,1247.76,15
ORD00000339,PROD000113,6,31.2,187.2,10
ORD00000339,PROD000110,9,332.32,2990.88,15
ORD00000339,PROD000293,2,350.45,700.9,5
ORD00000339,PROD000449,2,87.31,174.62,10
ORD00000340,PROD000344,7,92.24,645.68,15
ORD00000340,PROD000365,1,449.98,449.98,10
ORD00000340,PROD000479,8,28.98,231.84,5
ORD00000340,PROD000379,2,341.19,682.38,10
ORD00000341,PROD000354,1,202.47,202.47,10
ORD00000341,PROD000222,9,486.96,4382.64,0
ORD00000341,PROD000490,10,374.02,3740.2,5
ORD00000341,PROD000091,10,370.76,3707.6,0
ORD00000341,PROD000396,3,47.64,142.92,20
ORD00000342,PROD000096,3,173.53,520.59,10
ORD00000343,PROD000102,2,104.43,208.86,20
ORD00000343,PROD000248,7,302.47,2117.29,5
ORD00000343,PROD000437,2,491.2,982.4,10
ORD00000344,PROD000014,9,89.13,802.17,10
ORD00000344,PROD000016,3,213.77,641.31,20
ORD00000344,PROD000261,3,461.76,1385.28,10
ORD00000344,PROD000177,8,354.49,2835.92,5
ORD00000345,PROD000398,2,38.53,77.06,0
ORD00000345,PROD000368,3,438.66,1315.98,10
ORD00000345,PROD000362,6,164.89,989.34,15
ORD00000345,PROD000192,10,314.07,3140.7,0
ORD00000345,PROD000148,8,440.86,3526.88,5
ORD00000346,PROD000211,6,70.17,421.02,10
ORD00000346,PROD000457,1,24.26,24.26,10
ORD00000346,PROD000466,7,241.21,1688.47,5
ORD00000347,PROD000468,4,263.07,1052.28,15
ORD00000347,PROD000308,4,69.41,277.64,15
ORD00000348,PROD000168,6,390.32,2341.92,0
ORD00000349,PROD000016,6,213.77,1282.62,20
ORD00000350,PROD000166,8,457.17,3657.36,15
ORD00000350,PROD000012,10,191.39,1913.9,20
ORD00000350,PROD000012,5,191.39,956.95,0
ORD00000350,PROD000322,5,80.08,400.4,5
ORD00000350,PROD000338,5,376.94,1884.7,20
ORD00000351,PROD000404,4,119.25,477.0,15
ORD00000351,PROD000339,2,466.8,933.6,15
ORD00000351,PROD000431,1,62.96,62.96,20
ORD00000351,PROD000004,2,401.31,802.62,0
ORD00000352,PROD000387,6,477.48,2864.88,15
ORD00000352,PROD000079,8,471.3,3770.4,0
ORD00000353,PROD000125,2,14.74,29.48,15
ORD00000353,PROD000050,10,329.93,3299.3,10
ORD00000353,PROD000132,3,14.98,44.94,5
ORD00000353,PROD000252,3,120.17,360.51,5
ORD00000354,PROD000365,7,449.98,3149.86,20
ORD00000354,PROD000264,2,468.46,936.92,20
ORD00000354,PROD000147,3,439.01,1317.03,20
ORD00000355,PROD000366,2,371.8,743.6,0
ORD00000355,PROD000198,7,116.47,815.29,20
ORD00000355,PROD000365,7,449.98,3149.86,5
ORD00000355,PROD000381,10,464.32,4643.2,0
ORD00000355,PROD000072,10,167.39,1673.9,20
ORD00000356,PROD000145,6,483.62,2901.72,15
ORD00000356,PROD000192,2,314.07,628.14,15
ORD00000356,PROD000381,4,464.32,1857.28,10
ORD00000356,PROD000239,2,198.67,397.34,0
ORD00000356,PROD000010,4,293.47,1173.88,0
ORD00000357,PROD000086,9,426.1,3834.9,5
ORD00000358,PROD000348,3,127.26,381.78,0
ORD00000358,PROD000240,6,148.06,888.36,20
ORD00000358,PROD000177,7,354.49,2481.43,0
ORD00000358,PROD000345,10,452.4,4524.0,0
ORD00000359,PROD000361,1,37.69,37.69,5
ORD00000359,PROD000195,4,333.5,1334.0,10
ORD00000359,PROD000285,3,58.83,176.49,5
ORD00000359,PROD000414,2,108.68,217.36,10
ORD00000360,PROD000442,3,330.85,992.55,5
ORD00000361,PROD000129,1,128.28,128.28,10
